Project,commit,Lines Added in Fixed Version,Lines Deleted in Fixed Version,Hunks in Fixed Version,project,codeLink,CWE ID,CVE ID,vulnerability_fixed_again_in_version,Prompt File,Reasoning,future_commit_id
linux,ecd7918745234e423dd87fcc0c077da557909720,28.0,9.0,3.0,linux,https://github.com/torvalds/linux/commit/ecd7918745234e423dd87fcc0c077da557909720,CWE-200,CVE-2012-6536,v59,6534_linux_linux_ecd7918745234e423dd87fcc0c077da557909720_xfrm_user.c_changes_v58_v59.txt.txt,"The previous fix (linux_ecd7918745234e423dd87fcc0c077da557909720) added validation for ESN replay window during XFRM_MSG_NEWSA operations, but inadvertently missed adding similar validation for XFRM_MSG_NEWAE operations. The previous fix focused on validating the bitmap length and ensuring proper memory allocation, but it didn't implement checks for replay_window boundaries in the NEWAE path. This oversight created a new vulnerability where an attacker could trigger out-of-bounds reads and writes through XFRM_MSG_NEWAE messages by specifying a replay_window value larger than the allocated bitmap, potentially leading to memory corruption and privilege escalation (CVE-2017-7184). The candidate commit specifically fixes this by adding the missing validation check 'if (up->replay_window > up->bmp_len * sizeof(__u32) * 8)' in the xfrm_replay_verify_len function, which prevents the out-of-bounds access vulnerability introduced by the incomplete validation in the previous fix.",677e806da4d916052585301785d847c3b3e6186a
linux,ed8cd3b2cd61004cab85380c52b1817aca1ca49b,101.0,83.0,16.0,linux,https://github.com/torvalds/linux/commit/ed8cd3b2cd61004cab85380c52b1817aca1ca49b,CWE-189,CVE-2012-2383,v21,6571_linux_linux_ed8cd3b2cd61004cab85380c52b1817aca1ca49b_i915_gem_execbuffer.c_changes_v20_v21.txt.txt,"The previous fix in linux_ed8cd3b2cd61004cab85380c52b1817aca1ca49b addressed an integer overflow in i915_gem_execbuffer2() by adding a check for args->buffer_count. However, this fix inadvertently introduced a new vulnerability related to the Sandybridge PPGTT errata workaround. The original fix moved the GTT binding code for MI and pipe_control writes to after the relocation entry update, which created a window where writes could be redirected to incorrect locations if the buffer was reused and hadn't been previously bound to GTT. The candidate commit fixes this by moving the GTT binding check and operation before the relocation processing, ensuring that the buffer is properly bound before any writes occur. This prevents potential memory corruption or information disclosure through misdirected writes.",e844b990b1df9242bb91b7d490552f3198946838
linux,edbd58be15a957f6a760c4a514cd475217eb97fd,11.0,3.0,6.0,linux,https://github.com/torvalds/linux/commit/edbd58be15a957f6a760c4a514cd475217eb97fd,CWE-119,CVE-2017-14497,v7,6636_linux_linux_edbd58be15a957f6a760c4a514cd475217eb97fd_af_packet.c_changes_v6_v7.txt.txt,"The previous fix commit (edbd58be15) modified how vnet headers are handled in packet reception, introducing a check to prevent writing beyond buffer boundaries. However, this fix created a race condition vulnerability in the packet sending path. The future commit fixes this by addressing a race condition where po->has_vnet_hdr could change between two checks in packet_snd, which could lead to a security vulnerability where packets larger than MTU could be sent without proper GSO options set. The vulnerability was introduced because the previous fix's changes to vnet header handling made the code sensitive to concurrent updates of po->has_vnet_hdr when no ring is attached. The new fix eliminates this race by capturing the vnet header state once at the beginning of the function and using that consistent value throughout.",da7c9561015e93d10fe6aab73e9288e0d09d65a6
linux,ee8413b01045c74340aa13ad5bdf905de32be736,1.0,1.0,1.0,linux,https://github.com/torvalds/linux/commit/ee8413b01045c74340aa13ad5bdf905de32be736,CWE-362,CVE-2016-2545,v10,6638_linux_linux_ee8413b01045c74340aa13ad5bdf905de32be736_timer.c_changes_v9_v10.txt.txt,"The previous fix (ee8413b) addressed a double unlink issue by replacing list_del() with list_del_init(), but in doing so, it introduced a new vulnerability. The condition 'if (--timer->running)' before list_del_init() meant that the last active timer instance would remain in the active_list, leading to potential list corruption or use-after-free issues. This was because the list element wasn't being removed when timer->running reached zero. The candidate commit fixes this new vulnerability by unconditionally calling list_del_init() regardless of the timer->running count, ensuring proper cleanup of the list elements. This is clearly a case where the previous fix's logic created a new security issue that needed to be addressed.",094fd3be87b0f102589e2d5c3fa5d06b7e20496d
linux,f0ec1aaf54caddd21c259aea8b2ecfbde4ee4fb9,7.0,3.0,1.0,linux,https://github.com/torvalds/linux/commit/f0ec1aaf54caddd21c259aea8b2ecfbde4ee4fb9,CWE-399,CVE-2012-3510,v13,6645_linux_linux_f0ec1aaf54caddd21c259aea8b2ecfbde4ee4fb9_tsacct.c_changes_v12_v13.txt.txt,"The previous fix from linux_f0ec1aaf54 addressed a use-after-free vulnerability by using get_task_mm() instead of directly accessing p->mm. However, this fix was incomplete and introduced a new race condition vulnerability. The new vulnerability occurs because mm->hiwater_xxx values are accessed directly without proper synchronization, allowing for race conditions where thread preemption could lead to incorrect reporting of high-water memory usage statistics. If a thread is preempted right before updating mm->hiwater_xxx and another thread uses significant memory and exits in between, the reported values would be incorrect. The candidate commit fixes this by introducing get_mm_hiwater_rss() and get_mm_hiwater_vm() helpers that properly handle the synchronization of these values, eliminating the race condition introduced by the previous fix's direct access to mm->hiwater_xxx values.",901608d9045146aec6f14a7777ea4b1501c379f0
linux,f1e255d60ae66a9f672ff9a207ee6cd8e33d2679,6.0,17.0,2.0,linux,https://github.com/torvalds/linux/commit/f1e255d60ae66a9f672ff9a207ee6cd8e33d2679,CWE-20,CVE-2018-16276,v19,6668_linux_linux_f1e255d60ae66a9f672ff9a207ee6cd8e33d2679_yurex.c_changes_v18_v19.txt.txt,"The previous fix (linux_f1e255d60ae66a9f672ff9a207ee6cd8e33d2679) replaced custom buffer handling with simple_read_from_buffer() to fix out-of-bounds access. However, a subsequent change (not shown here) replaced snprintf() with scnprintf(), which could return 0 as the length parameter to simple_read_from_buffer(), effectively making the read operation a no-op. This breaks the driver functionality and could be considered a security vulnerability as it prevents proper data reading, potentially leading to information disclosure or denial of service. The candidate commit reverts this problematic change and restores the working snprintf() implementation while adding proper buffer overflow checks. This is clear evidence of fixing a vulnerability that was introduced as an unintended consequence of security-motivated changes to the code.",71c717cd8a2e180126932cc6851ff21c1d04d69a
linux,f3747379accba8e95d70cec0eae0582c8c182050,8.0,19.0,3.0,linux,https://github.com/torvalds/linux/commit/f3747379accba8e95d70cec0eae0582c8c182050,CWE-362,CVE-2015-0239,v43,6685_linux_linux_f3747379accba8e95d70cec0eae0582c8c182050_emulate.c_changes_v42_v43.txt.txt,"The previous fix (f3747379) modified SYSENTER emulation code to handle several security issues including CVE-2015-0239. However, this fix made assumptions about error handling in CS segment restoration that introduced a potential vulnerability. The future commit explicitly notes that 'Code segment was restored upon failure, but it was left uninitialized outside of long mode, which could lead to a leak of host kernel stack.' This security flaw (kernel stack leak) was directly introduced by the error recovery code added in the previous fix's implementation of SYSENTER emulation. The future commit fixes this by removing the problematic error recovery code altogether, noting that it was 'error-prone.' The vulnerability is confirmed by syzkaller finding the issue, which could lead to kernel stack information disclosure. The clear connection between the previous fix's changes to segment handling and the resulting uninitialized CS segment vulnerability shows this is a case where a security fix introduced a new security problem.",2117d5398c81554fbf803f5fd1dc55eb78216c0c
linux,f5364c150aa645b3d7daa21b5c0b9feaa1c9cd6d,470.0,365.0,95.0,linux,https://github.com/torvalds/linux/commit/f5364c150aa645b3d7daa21b5c0b9feaa1c9cd6d,CWE-119,CVE-2016-1583,v17,6713_linux_linux_f5364c150aa645b3d7daa21b5c0b9feaa1c9cd6d_core.c_changes_v16_v17.txt.txt,"The previous fix (linux_f5364c150aa645b3d7daa21b5c0b9feaa1c9cd6d) introduced a race condition vulnerability in task scheduling by marking new tasks as TASK_RUNNING in sched_fork() before they are properly initialized and attached to runqueues. This premature state change could allow signals or other events to wake up and schedule the task before it is fully initialized. The candidate commit fixes this by introducing TASK_NEW state to prevent premature scheduling and moves the TASK_RUNNING state change to wake_up_new_task() after proper initialization. The commit message highlights this as fixing task_struct handling, and the code changes show clear evidence of addressing the race condition by ensuring proper initialization order and state transitions. This is particularly security-critical since improper task initialization could lead to memory corruption or privilege escalation vulnerabilities.",cca08cd66ce6cc37812b6b36986ba7eaabd33e0b
linux,f5563318ff1bde15b10e736e97ffce13be08bc1a,6.0,1.0,2.0,linux,https://github.com/torvalds/linux/commit/f5563318ff1bde15b10e736e97ffce13be08bc1a,CWE-119,CVE-2013-7027,v3,6996_linux_linux_f5563318ff1bde15b10e736e97ffce13be08bc1a_radiotap.c_changes_v2_v3.txt.txt,"The previous fix addressed buffer overrun issues in radiotap parsing by adding checks for minimum header size and space for extended bitmaps. However, it introduced a new vulnerability by only checking the buffer bounds after entering the bitmap extension handling loop. The future candidate commit fixes this specific vulnerability by adding a bounds check before entering the extension bitmap loop. This shows that while the previous fix added some bounds checking, it missed checking the buffer bounds at a critical point before processing extended bitmaps, which could lead to a buffer overrun if there was a malformed radiotap header claiming an extension but with no actual data. The second commit is directly fixing this oversight from the first fix.",bd02cd2549cfcdfc57cb5ce57ffc3feb94f70575
linux,f63a8daa5812afef4f06c962351687e1ff9ccb2b,211.0,41.0,26.0,linux,https://github.com/torvalds/linux/commit/f63a8daa5812afef4f06c962351687e1ff9ccb2b,CWE-264,CVE-2016-6787,v3,7081_linux_linux_f63a8daa5812afef4f06c962351687e1ff9ccb2b_core.c_changes_v2_v3.txt.txt,"The previous fix (f63a8daa) introduced new locking mechanisms to handle event->ctx changes, but inadvertently created a race condition vulnerability. Specifically, when installing group events in the new context, the group leader would try to install its siblings before they were fully removed from the old context, potentially causing siblings to be installed in the wrong context. This could lead to memory corruption or use-after-free issues. The candidate commit fixes this by: 1) Installing group siblings before the group leader to prevent incorrect context installation 2) Adding an explicit double-lock ordering when moving groups 3) Ensuring proper event quiescence through synchronize_rcu() before reinstating events. This vulnerability was demonstrated through a WARN_ON_ONCE trigger reported by Jiri Olsa, showing the potential for event corruption.",8f95b435b62522aed3381aaea920de8d09ccabf3
linux,f8e9881c2aef1e982e5abc25c046820cd0b7cf64,2.0,4.0,1.0,linux,https://github.com/torvalds/linux/commit/f8e9881c2aef1e982e5abc25c046820cd0b7cf64,CWE-399,CVE-2011-4087,v46,7257_linux_linux_f8e9881c2aef1e982e5abc25c046820cd0b7cf64_br_netfilter.c_changes_v45_v46.txt.txt,"The previous fix (f8e9881c) attempted to properly handle IP options by compiling them using ip_options_compile() when present, but this actually introduced a security vulnerability because the bridge operates below the IP stack. By compiling and processing IP options at the bridge level, it was incorrectly mangling the skb as if it had entered the IP stack, which could lead to incorrect packet handling and potential security issues. The future commit fixes this vulnerability by reverting to the safer approach of simply zeroing out the IPCB and ignoring IP options completely at the bridge level, which is more appropriate given the bridge's position in the network stack. This is explicitly mentioned in the commit message which states that the previous change 'broke when IP options are actually used because it mangles the skb as if it entered the IP stack which is wrong'.",7677e86843e2136a9b05549a9ca47d4f744565b6
linux,fc3a9157d3148ab91039c75423da8ef97be3e105,10.0,4.0,1.0,linux,https://github.com/torvalds/linux/commit/fc3a9157d3148ab91039c75423da8ef97be3e105,CWE-362,CVE-2010-5313,v379,7384_linux_linux_fc3a9157d3148ab91039c75423da8ef97be3e105_x86.c_changes_v378_v379.txt.txt,"The previous fix (fc3a9157) modified the handling of L2 guest emulation failures to prevent L2 guests from killing L1 by triggering a race condition between vmexit and instruction emulation. However, this change appears to have introduced a new race condition vulnerability that the future commit is fixing. Specifically, the future commit addresses a race condition where interrupt injection could happen at the wrong time between L1 and L2, caused by different timing of checks for injectable interrupts. The vulnerability manifests because KVM_REQ_EVENT is always set when nested_run_pending is set, creating a window where check_nested_events returns without exiting to L1, but an interrupt could incorrectly get injected to L2 instead of L1. This is directly related to how the previous fix altered the handling of nested guest behavior, effectively creating this new race condition vulnerability around interrupt handling in nested virtualization scenarios.",9242b5b60df8b13b469bc6b7be08ff6ebb551ad3
linux,fdc81f45e9f57858da6351836507fbcf1b7583ee,6.0,12.0,1.0,linux,https://github.com/torvalds/linux/commit/fdc81f45e9f57858da6351836507fbcf1b7583ee,CWE-189,CVE-2015-5707,v67,7424_linux_linux_fdc81f45e9f57858da6351836507fbcf1b7583ee_sg.c_changes_v66_v67.txt.txt,"The previous fix replaced direct user memory access via memdup_user with import_iovec(), but failed to account for 32-bit compatibility mode (compat) systems, creating a potential security vulnerability where 32-bit applications could not properly interact with the system. The future commit fixes this by adding proper compat mode handling through compat_import_iovec() when running in compatibility mode. The original fix's oversight of the compat case could lead to memory corruption or information disclosure vulnerabilities when 32-bit applications interact with 64-bit systems, as the memory layout and expectations would be mismatched. This is evidenced by the addition of the in_compat_syscall() check and the corresponding compat_import_iovec() call in the candidate commit.",98aaaec4a150c39219a8aaa68c3adc6eed443ea8
lxc,16af238036a5464ae8f2420ed3af214f0de875f9,98.0,43.0,2.0,lxc,https://github.com/lxc/lxc/commit/16af238036a5464ae8f2420ed3af214f0de875f9,CWE-862,CVE-2017-5985,v19,7445_lxc_lxc_16af238036a5464ae8f2420ed3af214f0de875f9_lxc_user_nic.c_changes_v18_v19.txt.txt,"The previous fix (CVE-2017-5985) attempted to secure network namespace operations by ensuring the caller had proper privileges. However, it only implemented this check for namespace modification operations. The future commit reveals and fixes a vulnerability that was introduced by the incomplete implementation of the first fix - specifically in the deletion path. When deleting network interfaces, the code wasn't verifying if the caller had privileges over the network namespace they were trying to modify. The second commit adds explicit privilege checking for the delete operation by requiring the network namespace path and testing privileges by attempting to delete the loopback interface. This vulnerability was a direct consequence of the asymmetric security implementation in the first fix, where only creation operations were properly secured but deletion operations were left vulnerable.",1bd8d726a7449c7b8b7e0ca84c4bae0ff193f8a8
lxc,5c3fcae78b63ac9dd56e36075903921bd9461f9e,93.0,13.0,8.0,lxc,https://github.com/lxc/lxc/commit/5c3fcae78b63ac9dd56e36075903921bd9461f9e,CWE-17,CVE-2015-1334,v15,7447_lxc_lxc_5c3fcae78b63ac9dd56e36075903921bd9461f9e_attach.c_changes_v14_v15.txt.txt,"The previous fix (CVE-2015-1334) attempted to prevent container escape by not using the container's /proc during attach operations. However, this fix introduced a new vulnerability because it opened a file descriptor to the host's /proc and passed it to the attached process. The new commit explicitly identifies that this created a security issue where 'ptrace could be used to prevent the file descriptor from being closed which in turn could be used by an unprivileged container to gain access to the host namespace.' The new commit fixes this by changing how LSM labels are handled - instead of passing the entire /proc file descriptor, it only passes the specific file descriptor needed for LSM label changes (/proc/self/attr/exec or /proc/self/attr/current). This minimizes the attack surface by ensuring the attached process only has access to the specific proc entries it needs rather than potential access to the entire host proc filesystem.",81f466d05f2a89cb4f122ef7f593ff3f279b165c
lxc,81f466d05f2a89cb4f122ef7f593ff3f279b165c,140.0,56.0,20.0,lxc,https://github.com/lxc/lxc/commit/81f466d05f2a89cb4f122ef7f593ff3f279b165c,CWE-264,CVE-2016-8649,v23,7458_lxc_lxc_81f466d05f2a89cb4f122ef7f593ff3f279b165c_attach.c_changes_v22_v23.txt.txt,"The previous fix attempted to address a security vulnerability where an unprivileged container could gain access to the host namespace through proc file descriptors. However, the fix introduced a new vulnerability when dealing with /proc mounted with hidepid={1,2}. The original fix changed when LSM labels were set, but did not account for the fact that after set{g,u}id() calls, the process loses the ability to access /proc/<pid> files due to capability changes (specifically losing CAP_SYS_PTRACE) when /proc is mounted with hidepid. This means the LSM label setting could fail in certain scenarios. The candidate commit fixes this by receiving the LSM file descriptor before the set{g,u}id() calls, ensuring the process can still access the necessary /proc entries for security label changes. This was a real security vulnerability introduced by the sequencing in the previous fix that could prevent proper LSM label application, potentially leaving containers in an incorrectly labeled state.",57de839fd507c5bed57e563c92225b208e1c4324
mapserver,3a10f6b829297dae63492a8c63385044bc6953ed,54.0,189.0,20.0,mapserver,https://github.com/mapserver/mapserver/commit/3a10f6b829297dae63492a8c63385044bc6953ed,CWE-89,CVE-2013-7262,v5,7469_mapserver_mapserver_3a10f6b829297dae63492a8c63385044bc6953ed_mappostgis.c_changes_v4_v5.txt.txt,"The candidate commit is fixing a new security vulnerability that was introduced by the previous fix attempt. The previous fix added a basic check for SQL injection in time filters by blocking quotes and backslashes in the timestring parameter, but it failed to properly escape the timefield parameter which could still be exploited for SQL injection. The new commit addresses this by adding proper escaping of the timefield parameter using msLayerEscapePropertyName() function before using it in SQL queries. The new fix also improves error handling and memory management around the time filter processing. The fact that the commit message specifically mentions 'postgis time sql injections' and references both the original issue (#4834) and a new issue (#4815) suggests this was indeed fixing a vulnerability introduced or missed by the incomplete previous fix.",bb574ee126c46b9b991ae22806181af1c091348e
mbedtls,5224a7544c95552553e2e6be0b4a789956a6464e,1.0,1.0,1.0,mbedtls,https://github.com/ARMmbed/mbedtls/commit/5224a7544c95552553e2e6be0b4a789956a6464e,CWE-125,CVE-2018-9989,v40,7473_mbedtls_mbedtls_5224a7544c95552553e2e6be0b4a789956a6464e_ssl_cli.c_changes_v39_v40.txt.txt,"The previous fix attempted to prevent arithmetic overflow by changing the bounds check from '(*p) + len > end' to '(*p) > end - len'. However, this change itself introduced a new vulnerability: when 'end' is within the first 64KB of address space, the computation of 'end - len' could underflow since 'len' is controlled by the peer. This underflow would cause the bounds check to be bypassed, allowing '*p' to exceed message bounds by up to 64KB. The candidate commit fixes this by restructuring the check to 'end - (*p) < len', which prevents the underflow vulnerability. This is particularly dangerous in PSK-(EC)DHE handshakes where the overflowed pointer would be used in subsequent operations, potentially leading to application crashes or information leakage.",0c161d1956d72eb89c8660965535baeb2ec87dd3
mbedtls,740b218386083dc708ce98ccc94a63a95cd5629e,7.0,9.0,2.0,mbedtls,https://github.com/ARMmbed/mbedtls/commit/740b218386083dc708ce98ccc94a63a95cd5629e,CWE-125,CVE-2018-9989,v41,7475_mbedtls_mbedtls_740b218386083dc708ce98ccc94a63a95cd5629e_ssl_cli.c_changes_v40_v41.txt.txt,"The previous fix attempted to add bounds checking before reading the length value in the PSK identity hint, but it introduced a potential integer underflow vulnerability. The original check `(*p) > end - 2` was unsafe because if `end` is within the first 64KB of address space, the subtraction `end - 2` could underflow, causing the bounds check to be bypassed. This would allow `*p` to exceed the message bounds by up to 64KB. The candidate commit fixes this by rewriting the check as `end - (*p) < 2`, which prevents the underflow condition. The same issue is fixed for the content length check by changing `(*p) > end - len` to `end - (*p) < len`. This new vulnerability was directly introduced by the previous fix's unsafe bounds checking logic, and in PSK-(EC)DHE handshakes, it could lead to application crashes or information leakage when the overflowed pointer is used in subsequent parsing functions.",0c161d1956d72eb89c8660965535baeb2ec87dd3
mbedtls,a1098f81c252b317ad34ea978aea2bc47760b215,10.0,3.0,4.0,mbedtls,https://github.com/ARMmbed/mbedtls/commit/a1098f81c252b317ad34ea978aea2bc47760b215,CWE-119,CVE-2018-9988,v43,7484_mbedtls_mbedtls_a1098f81c252b317ad34ea978aea2bc47760b215_ssl_cli.c_changes_v42_v43.txt.txt,"The previous fix from commit mbedtls_a1098f81c252b317ad34ea978aea2bc47760b215 added bounds checking for signature length reading, but it introduced a potential integer underflow vulnerability in ssl_parse_server_psk_hint(). The original check `(*p) > end - len` could be bypassed if `end` is within the first 64KB of address space, as the subtraction `end - len` would underflow (since len is controlled by the peer). This allows `*p` to exceed message bounds by up to 64KB. The new fix changes the check to `end - (*p) < 2` and `end - (*p) < len` which prevents the integer underflow vulnerability. The vulnerability introduced by the previous fix could lead to information leakage or application crashes in PSK-(EC)DHE handshakes when the overflowed pointer is later used in ssl_parse_server_ecdh_params() and ssl_parse_server_dh_params().",0c161d1956d72eb89c8660965535baeb2ec87dd3
mbedtls,d15795acd5074e0b44e71f7ede8bdfe1b48591fc,17.0,7.0,3.0,mbedtls,https://github.com/ARMmbed/mbedtls/commit/d15795acd5074e0b44e71f7ede8bdfe1b48591fc,CWE-287,CVE-2017-14032,v63,7492_mbedtls_mbedtls_d15795acd5074e0b44e71f7ede8bdfe1b48591fc_x509_crt.c_changes_v62_v63.txt.txt,"The previous fix in mbedtls_d15795acd introduced a security vulnerability by setting *flags = 0 at the start and then using goto exit with uninitialized flags when profile == NULL. The candidate commit fixes this by moving the *flags = 0 initialization before the profile check, ensuring flags are properly initialized even in error cases. Additionally, the previous fix's approach of setting flags = -1 on error could mask specific error conditions, while the new commit provides more granular error handling and proper flag initialization. The previous fix's changes to error handling inadvertently created a vulnerability where flag states could be inconsistent or uninitialized in certain error paths.",849bc65bbfcc8a06b17169274dbfb163de0d59f1
memcached,a8c4a82787b8b6c256d61bd5c42fb7f92d1bae00,11.0,1.0,2.0,memcached,https://github.com/memcached/memcached/commit/a8c4a82787b8b6c256d61bd5c42fb7f92d1bae00,CWE-190,CVE-2018-1000127,v108,7498_memcached_memcached_a8c4a82787b8b6c256d61bd5c42fb7f92d1bae00_memcached.c_changes_v107_v108.txt.txt,"The previous fix introduced a limited_get() function with a refcount check to prevent overflow, but only applied it to get commands. The future candidate commit reveals this created a vulnerability in meta commands that weren't using the refcount limit check. The candidate fix extends refcount limiting to meta commands by implementing limited_get_locked() and modifying meta command handlers to use these protected functions. Specifically, the previous fix's selective application of refcount limits left meta commands vulnerable to the same overflow condition it was trying to prevent. The candidate commit completes the fix by ensuring all code paths that retrieve items use the refcount limiting functions.",1e1462867dfe057e037b62fa9ca50e1062874d44
miniupnp,13585f15c7f7dc28bbbba1661efb280d530d114c,7.0,0.0,1.0,miniupnp,https://github.com/miniupnp/miniupnp/commit/13585f15c7f7dc28bbbba1661efb280d530d114c,CWE-476,CVE-2019-12109,v3,7502_miniupnp_miniupnp_13585f15c7f7dc28bbbba1661efb280d530d114c_upnpsoap.c_changes_v2_v3.txt.txt,"The previous fix attempted to validate input parameters by checking if int_port, ext_port, and protocol are not null. However, it incorrectly checked ext_port instead of rem_port, which was the actual variable being used later in the code. This mistake left the code vulnerable to potential null pointer dereferencing when accessing rem_port, as it was being used in atoi() without being validated. The future candidate commit fixes this security vulnerability by correctly checking rem_port instead of ext_port in the validation check. This is a clear case where the previous fix introduced a new vulnerability (missing validation of the actually used variable) that was then fixed by the candidate commit.",86030db849260dd8fb2ed975b9890aef1b62b692
miniupnp,7aeb624b44f86d335841242ff427433190e7168a,4.0,5.0,2.0,miniupnp,https://github.com/miniupnp/miniupnp/commit/7aeb624b44f86d335841242ff427433190e7168a,CWE-119,CVE-2017-1000494,v4,7504_miniupnp_miniupnp_7aeb624b44f86d335841242ff427433190e7168a_upnpreplyparse.c_changes_v3_v4.txt.txt,"The previous fix in 7aeb624 implemented a memset() to properly initialize the NameValueParserData structure, including the portListing field. However, this fix was incomplete from a memory management perspective - while it initialized the fields to NULL, it didn't account for proper cleanup of previous allocations when processing multiple NewPortListing tags. This created a memory leak vulnerability, as each new allocation of portListing would lose the reference to any previous allocation without freeing it first. The candidate commit directly fixes this memory leak vulnerability by adding a free() call before the new allocation. The leak vulnerability was technically introduced by the previous fix's incomplete handling of the memory management lifecycle when initializing the structure.",e1b4f25bba4bd5146bfb950b3c5c2ce711a43e5f
mruby,778500563a9f7ceba996937dc886bd8cde29b42b,9.0,9.0,2.0,mruby,https://github.com/mruby/mruby/commit/778500563a9f7ceba996937dc886bd8cde29b42b,CWE-125,CVE-2018-12248,v29,7525_mruby_mruby_778500563a9f7ceba996937dc886bd8cde29b42b_fiber.c_changes_v28_v29.txt.txt,"The previous fix (778500563a) introduced a race condition vulnerability by moving the fiber_switch_context() call after the stack extension and argument pushing, but before setting the fiber status. This created a window where the fiber could be in an inconsistent state. The candidate commit fixes this by adding several security checks: 1) Preventing attempts to resume the current fiber, 2) Properly handling resume/transfer mixture scenarios, 3) Adding checks for fiber status during transfer operations, and 4) Implementing proper status checking for yielding operations. The new checks close the security gaps that were created when the previous fix reorganized the context switching sequence. Additionally, the removal of direct prev pointer manipulation (changing to NULL instead) prevents potential memory corruption issues that could arise from the previous fix's context management approach.",a96a9f2c2bc64fbf7a5cd1371632c7fe13f3eec4
nbd,741495cb08503fd32a9d22648e63b64390c601f4,158.0,13.0,3.0,nbd,https://github.com/yoe/nbd/commit/741495cb08503fd32a9d22648e63b64390c601f4,CWE-399,CVE-2013-7441,v53,7539_nbd_nbd_741495cb08503fd32a9d22648e63b64390c601f4_nbd-server.c_changes_v52_v53.txt.txt,"The previous fix moved the modern-style negotiation to a child process to prevent DoS attacks against the root server process. However, in doing so, it introduced an unsafe signal handling vulnerability (CVE-2015-0847). The signal handlers in the previous fix directly called non-reentrant functions like syslog() through msg(), which could cause deadlocks if signals were received while these functions were executing. The candidate commit fixes this by making signal handlers minimal and only set atomic flags, moving the actual signal handling logic to the main loop. It also replaces select() with pselect() to avoid race conditions in signal handling. This vulnerability was a direct result of the architectural changes made in the previous fix where signal handling became more critical due to the parent-child process communication.",412defe42d03be842c80d21dccf405c435b18432
neomutt,3c49c44be9b459d9c616bcaef6eb5d51298c1741,7.0,0.0,1.0,neomutt,https://github.com/neomutt/neomutt/commit/3c49c44be9b459d9c616bcaef6eb5d51298c1741,CWE-20,CVE-2018-14351,v87,7543_neomutt_neomutt_3c49c44be9b459d9c616bcaef6eb5d51298c1741_command.c_changes_v86_v87.txt.txt,"The previous fix added a length check for litlen against the buffer length in the STATUS command parsing code to prevent a buffer overflow. However, this same vulnerability existed in the LIST command parsing code, which uses a similar structure. The future candidate commit adds the same length check for LIST command parsing with 'if (strlen(adata->buf) < litlen)', indicating that the previous fix was incomplete and actually highlighted a similar vulnerability pattern in related code. The fact that the same buffer overflow condition could occur in the LIST command handler shows that the initial fix inadvertently exposed a new security vulnerability by fixing only one instance of the pattern while leaving another instance vulnerable. This is evident from the similar structure of both fixes and the identical nature of the security check being implemented.",08de8abe801665fd019c04c5bd79bac0f5a89985
ngiflib,cf429e0a2fe26b5f01ce0c8e9b79432e94509b6e,7.0,2.0,2.0,ngiflib,https://github.com/miniupnp/ngiflib/commit/cf429e0a2fe26b5f01ce0c8e9b79432e94509b6e,CWE-119,CVE-2018-10717,v14,7551_ngiflib_ngiflib_cf429e0a2fe26b5f01ce0c8e9b79432e94509b6e_ngiflib.c_changes_v13_v14.txt.txt,"The previous fix (cf429e0a) attempted to prevent pixel buffer overruns by adding checks for npix > 0 and handling pixel overflow cases. However, it introduced a counting bug in how npix was decremented. The original fix decremented npix unconditionally after the WritePixel check (npix--) and decremented it again by stack_top - stackp regardless of whether WritePixels was actually called. This could lead to incorrect npix counting and potential buffer overruns. The candidate commit fixes this vulnerability by: 1) Only decrementing npix when WritePixel is actually called by moving the decrement inside the if block, and 2) Only decrementing npix by the actual number of pixels written in the WritePixels calls, with proper handling of the overflow case by setting npix to 0. This makes it a clear case where the original security fix introduced a new vulnerability through incorrect counting logic that could lead to buffer overruns.",fb2713a548a530c13f14b586a479818cb0182a5e
oniguruma,b690371bbf97794b4a1d3f295d4fb9a8b05d402d,17.0,10.0,1.0,oniguruma,https://github.com/kkos/oniguruma/commit/b690371bbf97794b4a1d3f295d4fb9a8b05d402d,CWE-476,CVE-2017-9229,v340,7553_oniguruma_oniguruma_b690371bbf97794b4a1d3f295d4fb9a8b05d402d_regexec.c_changes_v339_v340.txt.txt,"The candidate commit is fixing a vulnerability introduced by the previous fix. The previous fix (b690371) modified the code to handle boundary cases when calculating low pointer positions, but introduced a potential issue with the handling of low_prev pointer. Specifically, it added code that would set low_prev using onigenc_get_prev_char_head() when the previous call to onigenc_get_right_adjust_char_head_with_prev() returned NULL for low_prev. This additional handling appears to have been incorrect, as the candidate commit removes this exact handling logic, indicating that the previous fix's implementation of the low_prev pointer adjustment was flawed. The commit message mentioning 'immature implementation' further supports that the previous fix introduced an implementation issue that needed to be corrected. This suggests the previous fix, while addressing the original boundary issue, introduced a new vulnerability in how character head positions were being calculated and adjusted.",a014b47962ed0cd576d54288785ff668d66c9cdd
