Project,Commit,Lines Added in Fixed Version,Lines Deleted in Fixed Version,Hunks in Fixed Version,project,codeLink,CWE ID,CVE ID
tcpreplay,d689d14dbcd768c028eab2fb378d849e543dcfe9,10.0,1.0,2.0,tcpreplay,https://github.com/appneta/tcpreplay/commit/d689d14dbcd768c028eab2fb378d849e543dcfe9,CWE-119,CVE-2017-6429
tor,09ea89764a4d3a907808ed7d4fe42abfe64bd486,1127.0,499.0,84.0,tor,https://github.com/torproject/tor/commit/09ea89764a4d3a907808ed7d4fe42abfe64bd486,CWE-532,CVE-2017-0380
tor,3cea86eb2fbb65949673eb4ba8ebb695c87a57ce,511.0,71.0,42.0,tor,https://github.com/torproject/tor/commit/3cea86eb2fbb65949673eb4ba8ebb695c87a57ce,CWE-119,CVE-2016-8860
tor,56a7c5bc15e0447203a491c1ee37de9939ad1dcd,241.0,735.0,52.0,tor,https://github.com/torproject/tor/commit/56a7c5bc15e0447203a491c1ee37de9939ad1dcd,CWE-617,CVE-2017-0376
uriparser,f76275d4a91b28d687250525d3a0c5509bbd666f,12.0,2.0,2.0,uriparser,https://github.com/uriparser/uriparser/commit/f76275d4a91b28d687250525d3a0c5509bbd666f,CWE-190,CVE-2018-19199
wireshark,11edc83b98a61e890d7bb01855389d40e984ea82,8.0,3.0,1.0,wireshark,https://github.com/wireshark/wireshark/commit/11edc83b98a61e890d7bb01855389d40e984ea82,CWE-20,CVE-2016-5357
wireshark,5efb45231671baa2db2011d8f67f9d6e72bc455b,14.0,8.0,4.0,wireshark,https://github.com/wireshark/wireshark/commit/5efb45231671baa2db2011d8f67f9d6e72bc455b,CWE-20,CVE-2016-5355
wireshark,f5ec0afb766f19519ea9623152cca3bbe2229500,29.0,46.0,11.0,wireshark,https://github.com/wireshark/wireshark/commit/f5ec0afb766f19519ea9623152cca3bbe2229500,CWE-119,CVE-2016-5356
wolfssl,9b9568d500f31f964af26ba8d01e542e1f27e5ca,55.0,15.0,4.0,wolfssl,https://github.com/wolfSSL/wolfssl/commit/9b9568d500f31f964af26ba8d01e542e1f27e5ca,CWE-200,CVE-2018-12436
yara,890c3f850293176c0e996a602ffa88b315f4e98f,441.0,432.0,54.0,yara,https://github.com/VirusTotal/yara/commit/890c3f850293176c0e996a602ffa88b315f4e98f,CWE-416,CVE-2016-10211
yara,ab906da53ff2a68c6fd6d1fa73f2b7c7bf0bc636,156.0,150.0,56.0,yara,https://github.com/VirusTotal/yara/commit/ab906da53ff2a68c6fd6d1fa73f2b7c7bf0bc636,CWE-125,CVE-2017-5923
